,Unnamed: 0,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageArea,MiscVal,MoSold,YrSold,bathrm_cnt,patioSF,Prop_Addr,Full_Adr,gcode,lat,long,dist,zip,tract,income,FinBsmtSF,TotalSF
1903,1903,535354130,1312,127000,50,RL,50.0,7500,Pave,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,1947,1950,784.0,784.0,900,412,3,TA,6,0,649.0,0,10,2006,1.5,28,1313 CLARK AVE,"1313 CLARK AVE, Ames, IA","1313, Clark Avenue, Ames, Story County, Iowa, 50010, United States",42.03472576222682,-93.61721785048007,2.578737268348235,50010.0,19169000200.0,52375.0,0.0,2096.0
1904,1904,909101070,864,58500,30,RL,45.0,8212,Pave,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,661.0,864.0,864,0,2,TA,5,0,200.0,0,6,2010,2.0,96,2908 WOOD ST,"2908 WOOD ST, Ames, IA","2908, Wood Street, Union Drive, Ames, Story County, Iowa, 50014, United States",42.02208232146833,-93.65690511624553,1.0014935548757309,50014.0,19169001100.0,20878.0,203.0,1728.0
1905,1905,905201030,756,85000,30,RL,94.0,9259,Pave,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1927,1950,660.0,660.0,756,0,2,TA,4,0,440.0,0,6,2010,1.0,80,1235 MICHIGAN AVE,"1235 MICHIGAN AVE, Ames, IA","1235, Michigan Avenue, Ames, Story County, Iowa, 50014, United States",42.03376271803412,-93.66365507844624,1.62051253317919,50014.0,19169000600.0,60833.0,0.0,1416.0
1906,1906,923203190,1224,165000,120,RM,,4500,Pave,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,341.0,1224.0,1224,0,2,TA,5,0,402.0,0,6,2009,3.0,304,3410 EMERALD DR,"3410 EMERALD DR, Ames, IA","3410, Emerald Drive, Ames, Story County, Iowa, 50010, United States",41.9920911280019,-93.60818247108398,4.984768486304797,50010.0,19169001302.0,59234.0,883.0,2448.0
1907,1907,535383100,1294,106250,190,RL,60.0,10800,Pave,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,0.0,0.0,694,600,3,TA,7,0,0.0,0,8,2008,2.0,544,1316 DOUGLAS AVE,"1316 DOUGLAS AVE, Ames, IA","1316, Douglas Avenue, Broadmoor, Ames, Story County, Iowa, 50010, United States",42.03520103030303,-93.61222147474749,2.985762278094944,50010.0,19169000200.0,52375.0,0.0,1294.0
1908,1908,531376030,1686,184000,60,RL,65.0,7800,Pave,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,891.0,891.0,891,795,3,Gd,8,0,462.0,0,4,2006,2.5,245,1422 CALIFORNIA AVE,"1422 CALIFORNIA AVE, Ames, IA","1422, California Avenue, Brookview Place, Ames, Story County, Iowa, 50014, United States",42.03669774822112,-93.69121222236794,3.8578188820461032,50014.0,19169000600.0,60833.0,0.0,2577.0
1909,1909,902206130,1251,119000,45,RM,50.0,6900,Pave,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1938,2000,827.0,827.0,827,424,3,Fa,6,0,240.0,0,1,2010,1.0,0,129 E 9TH ST,"129 E 9TH ST, Ames, IA","129, East 9th Street, Ames, Story County, Iowa, 50010, United States",42.030223845509,-93.60998419814982,3.042395014237861,50010.0,19169000900.0,37028.0,0.0,2078.0
1910,1910,532478020,2014,275000,20,RL,,15676,Pave,Veenker,Norm,Norm,1Fam,1Story,8,8,1980,1980,189.0,2014.0,2014,0,2,Gd,6,2,864.0,0,4,2009,3.0,717,1616 AMHERST DR,"1616 AMHERST DR, Ames, IA","1616, Amherst Drive, Orchard Estates, Ames, Story County, Iowa, 50014, United States",42.03728355858157,-93.66016848302029,1.6312759120432088,50014.0,19169000100.0,82985.0,1825.0,4028.0
1911,1911,532377140,988,128500,20,RL,,9945,Pave,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,161.0,988.0,988,0,3,TA,5,0,572.0,0,10,2007,2.0,0,1308 ALBERTA AVE,"1308 ALBERTA AVE, Ames, IA","1308, Alberta Avenue, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States",42.0347575024348,-93.6734832633402,2.402761669260855,50014.0,19169000600.0,60833.0,827.0,1976.0
1912,1912,528458060,1402,229800,20,FV,72.0,8640,Pave,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,1402.0,1402.0,1402,0,3,Gd,7,0,625.0,0,5,2009,2.0,331,2822 ASPEN RD,"2822 ASPEN RD, Ames, IA","2822, Aspen Road, Northridge Parkway, Ames, Story County, Iowa, 50010, United States",42.05164083337037,-93.65046015915898,2.793387481510217,50010.0,19169000100.0,82985.0,0.0,2804.0
1913,1913,533350020,2497,373000,20,RL,94.0,17778,Pave,Veenker,Norm,Norm,1Fam,1Story,8,5,1981,1981,0.0,2461.0,2497,0,2,Gd,7,2,676.0,0,3,2007,3.0,266,3128 KINGMAN RD,"3128 KINGMAN RD, Ames, IA","3128, Kingman Road, Orchard Estates, Ames, Story County, Iowa, 50014, United States",42.036990270138126,-93.65819074824287,1.497659394331562,50014.0,19169000100.0,82985.0,2461.0,4958.0
1914,1914,904301100,1152,159900,90,RL,,10547,Pave,Edwards,Norm,Norm,Duplex,SFoyer,5,5,1978,1978,0.0,1152.0,1152,0,2,TA,6,0,252.0,0,7,2009,4.0,0,2912 OAKLAND ST,"2912 OAKLAND ST, Ames, IA","2912, Oakland Street, Union Drive, Ames, Story County, Iowa, 50014, United States",42.02792105,-93.65786165094778,0.9485235234250377,50014.0,19169000700.0,21333.0,1152.0,2304.0
1915,1915,923277030,816,130500,20,RL,60.0,6600,Pave,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,175.0,816.0,816,0,3,Gd,5,1,264.0,0,10,2008,1.5,0,3819 VIOLA MAE AVE,"3819 VIOLA MAE AVE, Ames, IA","3819, Viola Mae Avenue, Ames, Story County, Iowa, 50010, United States",41.98789996613723,-93.60394169328764,5.567582808087385,50010.0,19169001302.0,59234.0,641.0,1632.0
1916,1916,527184110,1321,212000,120,RL,35.0,5118,Pave,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,386.0,1312.0,1321,0,1,Gd,4,1,484.0,0,8,2007,2.0,204,1512 STONE BROOKE RD,"1512 STONE BROOKE RD, Ames, IA","1512, Stone Brooke Road, Stone Brooke, Ames, Story County, Iowa, 50010, United States",42.060644034256335,-93.631279076609,3.979430466562251,50010.0,19169000100.0,82985.0,926.0,2633.0
1917,1917,535152060,1056,139000,20,RL,70.0,8176,Pave,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,210.0,1056.0,1056,0,3,TA,6,0,308.0,0,8,2007,2.0,0,2225 CLARK AVE,"2225 CLARK AVE, Ames, IA","2225, Clark Avenue, Ames, Story County, Iowa, 50010, United States",42.04397958290653,-93.61762823568324,3.063222647813908,50010.0,19169000200.0,52375.0,846.0,2112.0
1918,1918,527166010,1983,225000,60,RL,,10762,Pave,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,284.0,978.0,1005,978,3,Gd,9,1,490.0,0,5,2009,2.5,0,2218 WINDFIELD DR,"2218 WINDFIELD DR, Ames, IA","2218, Windfield Drive, Bloomington Heights, Ames, Story County, Iowa, 50010, United States",42.05819059134361,-93.63936394715856,3.551948278729018,50010.0,19169000100.0,82985.0,694.0,2961.0
1919,1919,903206170,1635,210000,50,RL,70.0,8737,Pave,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,1950,765.0,1065.0,915,720,3,TA,6,1,440.0,0,5,2007,1.5,182,914 BROOKRIDGE AVE,"914 BROOKRIDGE AVE, Ames, IA","914, Brookridge Avenue, Ridgewood, Ames, Story County, Iowa, 50010, United States",42.030972,-93.627498,1.6403236918967956,50010.0,19169000900.0,37028.0,300.0,2700.0
1920,1920,534226120,925,117500,20,RL,70.0,9100,Pave,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,121.0,925.0,925,0,2,TA,5,0,429.0,0,7,2009,1.5,0,2514 MELROSE AVE,"2514 MELROSE AVE, Ames, IA","2514, Melrose Avenue, North Grand, Ames, Story County, Iowa, 50010, United States",42.04661706060606,-93.62457872727272,2.861374796261152,50010.0,19169000300.0,60500.0,804.0,1850.0
1921,1921,527355060,1857,188900,60,RL,81.0,10530,Pave,NWAmes,PosA,Norm,1Fam,2Story,7,5,1978,1978,945.0,945.0,945,912,4,TA,8,1,482.0,0,7,2006,2.5,505,1942 STEVENSON DR,"1942 STEVENSON DR, Ames, IA","1942, Stevenson Drive, Parkview Heights;, Ames, Story County, Iowa, 50010, United States",42.05238119425546,-93.63443437035062,3.02541489748576,50010.0,19169000300.0,60500.0,0.0,2802.0
1922,1922,909282060,1609,199500,70,RL,70.0,12320,Pave,Crawfor,Norm,Norm,1Fam,2Story,7,7,1932,1990,637.0,637.0,959,650,3,Gd,8,2,579.0,0,5,2006,1.5,104,2048 CESSNA ST,"2048 CESSNA ST, Ames, IA","2048, Cessna Street, Iowa State Center, Ames, Story County, Iowa, 50014, United States",42.015989,-93.641698,1.255723983542968,50014.0,19169001100.0,20878.0,0.0,2246.0
1923,1923,527127150,1338,213500,120,RL,41.0,4920,Pave,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2001,722.0,1338.0,1338,0,2,Gd,6,0,582.0,0,4,2010,3.0,170,1818 WATERBURY CIR,"1818 WATERBURY CIR, Ames, IA","Waterbury Circle, Stone Brooke, Ames, Story County, Iowa, 50010, United States",42.0630284,-93.63328,4.185752960741626,50010.0,19169000100.0,82985.0,616.0,2676.0
1924,1924,528365070,2646,260000,60,RL,90.0,9900,Pave,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,360.0,1347.0,1372,1274,4,Gd,9,1,656.0,0,4,2009,3.5,544,3145 SYCAMORE RD,"3145 SYCAMORE RD, Ames, IA","3145, Sycamore Road, Northridge Parkway, Ames, Story County, Iowa, 50014, United States",42.04971038436874,-93.65412668416836,2.635847565743824,50014.0,19169000100.0,82985.0,987.0,3993.0
1925,1925,909475140,1801,289000,20,RL,100.0,15602,Pave,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,254.0,1501.0,1801,0,1,TA,6,2,484.0,0,3,2010,3.0,215,2100 ASHMORE DR,"2100 ASHMORE DR, Ames, IA","2100, Ashmore Drive, Ames, Story County, Iowa, 50014, United States",42.01077357972208,-93.6413159030044,1.8225548587663485,50014.0,19169001100.0,20878.0,1247.0,3302.0
1926,1926,906380190,1208,206000,20,RL,64.0,6762,Pave,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,501.0,1187.0,1208,0,2,Gd,6,0,632.0,0,2,2010,3.0,166,5407 DURANT ST,"5407 DURANT ST, Ames, IA","5407, Durant Street, Sunset Ridge, Ames, Story County, Iowa, 50014, United States",42.02463868073584,-93.690333963208,3.629097901280644,50014.0,19169000600.0,60833.0,686.0,2395.0
1927,1927,535177110,1721,174850,20,RL,80.0,9736,Pave,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,525.0,1331.0,1721,0,4,TA,8,3,464.0,0,4,2007,1.0,0,2130 DUFF AVE,"2130 DUFF AVE, Ames, IA","2130, Duff Avenue, Ames, Story County, Iowa, 50010, United States",42.04401057122211,-93.61247676435411,3.4070403399961435,50010.0,19169000200.0,52375.0,806.0,3052.0
1928,1928,527401160,1792,136000,90,RL,60.0,9000,Pave,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,896.0,896.0,896,896,4,TA,8,0,0.0,0,9,2009,3.0,77,1104 TOP O HOLLOW RD,"1104 TOP O HOLLOW RD, Ames, IA","1104, Top-O-Hollow Road, Ames, Story County, Iowa, 50010, United States",42.05653743391751,-93.62615978205886,3.719900088874436,50010.0,19169000300.0,60500.0,0.0,2688.0
1929,1929,902400110,3608,475000,75,RM,90.0,22950,Pave,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,1107.0,1107.0,1518,1518,4,Ex,12,2,840.0,0,6,2006,2.5,670,804 DUFF AVE,"804 DUFF AVE, Ames, IA","804, Duff Avenue, Ames, Story County, Iowa, 50010, United States",42.02953089547328,-93.61041103348938,2.998370761633945,50010.0,19169000900.0,37028.0,0.0,4143.0
1930,1930,527353080,1725,197000,60,RL,80.0,11584,Pave,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1979,1979,114.0,539.0,1040,685,3,TA,6,1,550.0,0,11,2007,2.5,304,2141 STEVENSON DR,"2141 STEVENSON DR, Ames, IA","2141, Stevenson Drive, Parkview Heights;, Ames, Story County, Iowa, 50010, United States",42.0523089122682,-93.6384883030068,2.924352073325597,50010.0,19169000300.0,60500.0,425.0,2264.0
1931,1931,534278170,964,137500,20,RL,76.0,8243,Pave,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,264.0,964.0,964,0,3,TA,5,1,784.0,0,2,2007,1.0,170,803 FURMAN DR,"803 FURMAN DR, Ames, IA","803, Furman Drive, Melrose Park, Ames, Story County, Iowa, 50010, United States",42.04467756303036,-93.62120572020515,2.892265222245464,50010.0,19169000400.0,61991.0,700.0,1928.0
1932,1932,533252020,1208,165000,20,RL,,11250,Pave,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,441.0,1208.0,1208,0,3,TA,6,1,546.0,0,6,2006,2.5,240,2824 GREENSBORO DR,"2824 GREENSBORO DR, Ames, IA","2824, Greensboro Drive, The Green, Ames, Story County, Iowa, 50010, United States",42.04376906424129,-93.64629760406146,1.8986627968420489,50010.0,19169000100.0,82985.0,767.0,2416.0
1933,1933,923202220,2034,130000,20,RL,200.0,43500,Pave,Mitchel,Artery,Norm,1Fam,1Story,3,5,1953,1953,0.0,0.0,2034,0,2,TA,9,0,1041.0,0,6,2007,1.0,749,3312 S DUFF AVE,"3312 S DUFF AVE, Ames, IA","3312, South Duff Avenue, Ames, Story County, Iowa, 50010, United States",41.992832516438746,-93.61008323950536,4.821763319901089,50010.0,19169001302.0,59234.0,0.0,2034.0
1934,1934,907251100,1989,255000,60,RL,90.0,11367,Pave,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,133.0,1065.0,1091,898,3,Gd,7,1,586.0,0,11,2006,3.5,259,526 SMILEY AVE,"526 SMILEY AVE, Ames, IA","526, Smiley Avenue, Hillside, Ames, Story County, Iowa, 50014, United States",42.01828352551928,-93.68766332125496,3.527831748156118,50014.0,19169001301.0,33311.0,932.0,3054.0
1935,1935,535451190,1040,109500,20,RL,60.0,7200,Pave,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,0.0,0.0,1040,0,2,TA,5,0,625.0,0,6,2006,1.0,0,1422 CARROLL AVE,"1422 CARROLL AVE, Ames, IA","1422, Carroll Avenue, Sunrise, Ames, Story County, Iowa, 50010, United States",42.03609211111112,-93.60886888888888,3.2798689182376504,50010.0,19169000200.0,52375.0,0.0,1040.0
1936,1936,902128020,864,105000,20,RM,60.0,7200,Pave,OldTown,Norm,Norm,1Fam,1Story,4,5,1950,1950,576.0,576.0,864,0,2,TA,5,0,528.0,0,8,2006,1.0,115,314 12TH ST,"314 12TH ST, Ames, IA","314, 12th Street, Ames, Story County, Iowa, 50010, United States",42.03315791422828,-93.61426639635516,2.758343483048131,50010.0,19169000900.0,37028.0,0.0,1440.0
1937,1937,903425340,960,129000,190,RL,60.0,9873,Pave,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,171.0,960.0,960,0,3,TA,6,0,576.0,0,5,2006,2.0,288,722 RIDGEWOOD AVE,"722 RIDGEWOOD AVE, Ames, IA","722, Ridgewood Avenue, Chautauqua Park, Ames, Story County, Iowa, 50010, United States",42.02864619455669,-93.62542534173392,1.75467532280865,50010.0,19169000900.0,37028.0,789.0,1920.0
1938,1938,527402200,1004,149000,20,RL,,11241,Pave,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,426.0,1004.0,1004,0,2,TA,5,1,480.0,700,3,2010,2.0,0,3328 JEFFERSON CIR,"3328 JEFFERSON CIR, Ames, IA","3328, Jefferson Circle, Glenview Heights, Ames, Story County, Iowa, 50010, United States",42.05514960869565,-93.6261934347826,3.581561026152291,50010.0,19169000300.0,60500.0,578.0,2008.0
1939,1939,527301080,1440,182900,20,RL,,12546,Pave,NWAmes,Norm,Norm,1Fam,1Story,6,7,1981,1981,762.0,1440.0,1440,0,3,Gd,7,1,467.0,0,4,2007,2.0,99,2101 BUCHANAN DR,"2101 BUCHANAN DR, Ames, IA","2101, Buchanan Drive, Parkview Heights;, Ames, Story County, Iowa, 50010, United States",42.054417,-93.638063,3.1607553246119604,50010.0,19169000300.0,60500.0,678.0,2880.0
1940,1940,923275140,833,112000,20,RL,,8780,Pave,Mitchel,Norm,Norm,1Fam,1Story,5,5,1985,1985,208.0,833.0,833,0,3,TA,5,0,0.0,0,3,2009,2.0,0,3803 MINNETONKA AVE,"3803 MINNETONKA AVE, Ames, IA","3803, Minnetonka Avenue, Ames, Story County, Iowa, 50010, United States",41.98822925075457,-93.6040358307396,5.534297052338965,50010.0,19169001302.0,59234.0,625.0,1666.0
1941,1941,535475010,1806,144750,60,RL,76.0,7570,Pave,NAmes,Norm,Norm,1Fam,2Story,6,5,1964,1964,780.0,780.0,993,813,4,TA,8,0,483.0,0,3,2009,1.5,55,1537 LINDEN DR,"1537 LINDEN DR, Ames, IA","1537, Linden Drive, Crestwood, Ames, Story County, Iowa, 50010, United States",42.03700275757576,-93.6050291010101,3.6128290600940223,50010.0,19169000200.0,52375.0,0.0,2586.0
1942,1942,532354230,864,122000,20,RL,,9079,Pave,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,0.0,864.0,864,0,2,TA,5,0,440.0,0,7,2009,1.0,158,1332 ARIZONA AVE,"1332 ARIZONA AVE, Ames, IA","1332, Arizona Avenue, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States",42.03537914558364,-93.67575486674556,2.602683590950753,50014.0,19169000600.0,60833.0,864.0,1728.0
1943,1943,528150040,1802,372000,20,RL,94.0,13615,Pave,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,1802.0,1802.0,1802,0,3,Ex,7,1,843.0,0,6,2007,2.5,263,3210 WESTON DR,"3210 WESTON DR, Ames, IA","3210, Weston Drive, Northridge Heights, Ames, Story County, Iowa, 50010, United States",42.061127929262376,-93.65822507738623,3.949992638184736,50010.0,19169000100.0,82985.0,0.0,3604.0
1944,1944,533244040,2362,312500,60,FV,106.0,8413,Pave,Somerst,Norm,Norm,1Fam,2Story,8,5,1998,1998,319.0,1220.0,1220,1142,3,Gd,8,2,1105.0,0,6,2007,3.5,327,2614 CAMDEN DR,"2614 CAMDEN DR, Ames, IA","2614, Camden Drive, Schilletter-University Village, Ames, Story County, Iowa, 50010, United States",42.04639852764888,-93.64449716125284,2.1973024333478324,50010.0,19169000100.0,82985.0,901.0,3582.0
1945,1945,531450030,1737,175000,60,RL,75.0,8285,Pave,SawyerW,Norm,Norm,1Fam,2Story,7,5,1992,1992,439.0,836.0,844,893,3,Gd,7,0,506.0,0,5,2008,3.0,277,1303 KENTUCKY AVE,"1303 KENTUCKY AVE, Ames, IA","1303, Kentucky Avenue, Patio Homes West, Ontario, Ames, Story County, Iowa, 50014, United States",42.03738444352039,-93.68789867139569,3.620872079262812,50014.0,19169000600.0,60833.0,397.0,2573.0
1946,1946,527354040,1872,241500,20,RL,80.0,10400,Pave,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,916.0,1845.0,1872,0,3,TA,6,1,604.0,0,6,2006,2.5,236,2006 POLK DR,"2006 POLK DR, Ames, IA","2006, Polk Drive, Parkview Heights;, Ames, Story County, Iowa, 50010, United States",42.053262801007165,-93.63574211446308,3.085333468957849,50010.0,19169000300.0,60500.0,929.0,3717.0
1947,1947,535305120,1575,155000,20,RL,75.0,10170,Pave,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,216.0,216.0,1575,0,2,Gd,5,1,400.0,0,6,2006,1.5,0,1604 CLARK AVE,"1604 CLARK AVE, Ames, IA","1604, Clark Avenue, Ames, Story County, Iowa, 50010, United States",42.038475686868686,-93.61703526262626,2.7643138662218014,50010.0,19169000200.0,52375.0,0.0,1791.0
1948,1948,535151100,1008,131000,20,RL,65.0,6860,Pave,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,100.0,1008.0,1008,0,3,Fa,6,0,308.0,0,12,2007,2.0,0,617 BARR DR,"617 BARR DR, Ames, IA","Barr Drive, Ames, Story County, Iowa, 50010, United States",42.0430122,-93.6197207,2.8612233119437134,50010.0,19169000200.0,52375.0,908.0,2016.0
1949,1949,902304040,2210,117500,70,RM,90.0,9900,Pave,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,1008.0,1008.0,1178,1032,5,Fa,8,0,205.0,0,5,2007,2.0,48,721 CLARK AVE,"721 CLARK AVE, Ames, IA","721, Clark Avenue, Ames, Story County, Iowa, 50010, United States",42.02814963265306,-93.61707365306124,2.436670379117116,50010.0,19169000900.0,37028.0,0.0,3218.0
1950,1950,906392130,1422,173000,60,RL,79.0,11646,Pave,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,704.0,704.0,704,718,3,Gd,7,1,440.0,0,7,2009,2.5,64,119 HARTFORD DR,"119 HARTFORD DR, Ames, IA","119, Hartford Drive, Sunset Ridge, Ames, Story County, Iowa, 50014, United States",42.02322586631043,-93.6891174314398,3.542508622585129,50014.0,19169000600.0,60833.0,0.0,2126.0
1951,1951,528358030,2726,350000,60,RL,83.0,10019,Pave,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,815.0,1342.0,1358,1368,4,Gd,9,1,725.0,0,6,2006,2.5,644,3115 ASPEN RD,"3115 ASPEN RD, Ames, IA","3115, Aspen Road, Northridge Parkway, Ames, Story County, Iowa, 50014, United States",42.05132139628909,-93.6553619764256,2.8347940143331374,50014.0,19169000100.0,82985.0,527.0,4068.0
1952,1952,906380210,1290,200000,20,RL,64.0,6762,Pave,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,380.0,1282.0,1290,0,2,Gd,6,1,662.0,0,5,2009,3.0,168,5419 DURANT ST,"5419 DURANT ST, Ames, IA","5419, Durant Street, Sunset Ridge, Ames, Story County, Iowa, 50014, United States",42.02463932653215,-93.6901812244017,3.6164983536941584,50014.0,19169000600.0,60833.0,902.0,2572.0
1953,1953,527452100,958,128000,120,RL,,4928,Pave,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,1976,958.0,1078.0,958,0,2,TA,5,1,440.0,0,2,2007,2.0,205,2943 NORTHWESTERN AVE,"2943 NORTHWESTERN AVE, Ames, IA","2943, Northwestern Avenue, North Park Villas, Ames, Story County, Iowa, 50010, United States",42.05025516004462,-93.62727738805113,3.063701021773928,50010.0,19169000300.0,60500.0,120.0,2036.0
1954,1954,527450150,1218,113000,160,RM,21.0,1890,Pave,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,316.0,672.0,672,546,3,TA,7,0,264.0,0,5,2007,1.5,172,1409 TRUMAN PL,"1409 TRUMAN PL, Ames, IA","Truman Place, Briardale Square, Ames, Story County, Iowa, 50010, United States",42.052547,-93.628226,3.2471878924067066,50010.0,19169000300.0,60500.0,356.0,1890.0
1955,1955,907125090,965,159000,85,RL,82.0,11105,Pave,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,0.0,870.0,965,0,2,TA,4,0,580.0,0,7,2010,2.0,71,5405 NORRIS ST,"5405 NORRIS ST, Ames, IA","5405, Norris Street, Bentwood, Ames, Story County, Iowa, 50014, United States",42.02133066437374,-93.69204514277004,3.8104292916229983,50014.0,19169001301.0,33311.0,870.0,1835.0
1956,1956,908130020,914,117250,20,RL,75.0,8050,Pave,Edwards,Norm,Norm,1Fam,1Story,6,5,2002,2002,142.0,914.0,914,0,2,Gd,4,0,0.0,0,4,2006,2.0,32,206 DOTSON DR,"206 DOTSON DR, Ames, IA","206, Dotson Drive, South Forks, Ames, Story County, Iowa, 50014, United States",42.02106089795918,-93.6712684489796,2.1405488656702194,50014.0,19169001301.0,33311.0,772.0,1828.0
1957,1957,907194160,1444,203000,20,RL,65.0,10739,Pave,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2001,172.0,1431.0,1444,0,3,Gd,6,0,577.0,0,4,2009,3.0,184,5426 CLEMENS BLVD,"5426 CLEMENS BLVD, Ames, IA","5426, Clemens Boulevard, Bentwood, Ames, Story County, Iowa, 50014, United States",42.016122791562886,-93.69167096104457,3.913595352165867,50014.0,19169001301.0,33311.0,1259.0,2875.0
1958,1958,907131060,1308,175000,60,RL,57.0,10021,Pave,CollgCr,Norm,Norm,1Fam,2Story,6,6,1997,2006,96.0,635.0,646,662,3,Gd,6,0,497.0,0,5,2007,3.5,196,5311 NORRIS ST,"5311 NORRIS ST, Ames, IA","5311, Norris Street, Bentwood, Ames, Story County, Iowa, 50014, United States",42.02108398519905,-93.69047330555122,3.6867686090974394,50014.0,19169001301.0,33311.0,539.0,1943.0
1959,1959,531363060,1080,141000,20,RL,63.0,7500,Pave,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,400.0,1080.0,1080,0,3,Gd,6,0,0.0,0,4,2008,2.0,0,5500 KANSAS DR,"5500 KANSAS DR, Ames, IA","5500, Kansas Drive, Brookview Place, Ontario, Ames, Story County, Iowa, 50014, United States",42.0378234377822,-93.69245258059428,3.993029122524982,50014.0,19169000600.0,60833.0,680.0,2160.0
1960,1960,903484110,1403,116000,190,RM,60.0,10320,Pave,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,160.0,698.0,754,649,3,TA,7,0,308.0,0,2,2009,2.5,288,1021 LINCOLN WAY,"1021 LINCOLN WAY, Ames, IA","1021, Lincoln Way, Iowa State Center, Ames, Story County, Iowa, 50010, United States",42.022957795918366,-93.62418206122447,1.8904717607308537,50010.0,19169001000.0,26009.0,538.0,2101.0
1961,1961,535402090,1380,154000,20,RL,83.0,10143,Pave,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,996.0,1380.0,1380,0,3,TA,6,0,364.0,0,6,2009,1.5,216,1827 MAXWELL AVE,"1827 MAXWELL AVE, Ames, IA","1827, Maxwell Avenue, Edgewood Terrace, Ames, Story County, Iowa, 50010, United States",42.04018945174048,-93.60785242348912,3.5278964861762017,50010.0,19169000200.0,52375.0,384.0,2760.0
1962,1962,902402010,1236,149700,20,RM,90.0,7407,Pave,OldTown,Artery,Norm,1Fam,1Story,6,7,1957,1996,312.0,912.0,1236,0,2,TA,6,0,923.0,0,4,2010,2.0,316,212 E 9TH ST,"212 E 9TH ST, Ames, IA","212, East 9th Street, Ames, Story County, Iowa, 50010, United States",42.03005281632653,-93.60853375510204,3.158975744764825,50010.0,19169000900.0,37028.0,600.0,2148.0
1963,1963,526355170,2223,244000,20,RL,95.0,13651,Pave,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,343.0,2223.0,2223,0,3,TA,8,2,516.0,0,2,2007,3.0,300,2820 NORTHWOOD DR,"2820 NORTHWOOD DR, Ames, IA","2820, Northwood Drive, Northwood Estates, Ames, Story County, Iowa, 50010, United States",42.04956606736796,-93.61723704898948,3.508953509747075,50010.0,19169000200.0,52375.0,1880.0,4446.0
